ID,名称,中文名称
2737,EXアイテム使用可能の超秘石,可以使用EX物品的超秘石
2738,オラクル使用可能の超秘石,可以使用神谕的超秘石
2739,踊る使用可能の超秘石,可以使用舞蹈的超秘石
2740,歌う使用可能の超秘石,可以使用唱歌的超秘石
2741,話す使用可能の超秘石,可以使用交谈的超秘石
2742,マキナ使用可能の超秘石,可以使用器械的超秘石
2743,料理使用可能の超秘石,可以使用料理的超秘石
2744,医術使用可能の超秘石,可以使用医术的超秘石
2745,御奉仕使用可能の超秘石,可以使用侍奉的超秘石
2746,王技使用可能の超秘石,王技可用的超秘石
2747,勇者技使用可能の超秘石,勇者技可用的超秘石
2748,淫技使用可能の超秘石,淫技可用的超秘石
2749,全職技スキル使用可能の極秘石,所有职技技能可用的极秘石
2750,盗賊技二連続発動の究極秘石,盗贼技二连发的究极秘石
2751,盗賊技三連続発動の最終秘石,盗贼技三连发的最终秘石
2752,忍術二連続発動の究極秘石,忍术二连发的究极秘石
2753,忍術三連続発動の最終秘石,忍术三连发的最终秘石
2754,海賊技二連続発動の究極秘石,海贼技二连发的究极秘石
2755,海賊技三連続発動の最終秘石,海贼技三连发的最终秘石
2756,ヒーロー技二連続発動の究極秘石,英雄技二连发的究极秘石
2757,ヒーロー技三連続発動の最終秘石,英雄技三连发的最终秘石
2758,商技二連続発動の究極秘石,商技二连发的究极秘石
2759,商技三連続発動の最終秘石,商技三连发的最终秘石
2760,EXアイテム二連続発動の究極秘石,EX物品二连发的究极秘石
2761,EXアイテム三連続発動の最終秘石,EX物品三连发的最终秘石
2762,オラクル二連続発動の究極秘石,神谕二连发的究极秘石
2763,オラクル三連続発動の最終秘石,神谕三连发的最终秘石
2764,踊る二連続発動の究極秘石,舞蹈二连发的究极秘石
2765,踊る三連続発動の最終秘石,舞蹈三连发的最终秘石
2766,歌う二連続発動の究極秘石,歌唱二连发的究极秘石
2767,歌う三連続発動の最終秘石,歌唱三连发的最终秘石
2768,話す二連続発動の究極秘石,交谈二连发的究极秘石
2769,話す三連続発動の最終秘石,交谈三连发的最终秘石
2770,マキナ二連続発動の究極秘石,器械二连发的究极秘石
2771,料理二連続発動の究極秘石,料理二连发的究极秘石
2772,料理三連続発動の最終秘石,料理三连发的最终秘石
2773,医術二連続発動の究極秘石,医术二连发的究极秘石
2774,医術三連続発動の最終秘石,医术三连发的最终秘石
2775,御奉仕二連続発動の究極秘石,侍奉二连发的究极秘石
2776,御奉仕三連続発動の最終秘石,侍奉三连发的最终秘石
2777,王技二連続発動の究極秘石,王技二连发的究极秘石
2778,王技三連続発動の最終秘石,王技三连发的最终秘石
2779,勇者技二連続発動の究極秘石,勇者技二连发的究极秘石
2780,勇者技三連続発動の最終秘石,勇者技三连发的最终秘石
2781,淫技二連続発動の究極秘石,淫技二连发的究极秘石
2782,淫技三連続発動の最終秘石,淫技三连发的最终秘石
2783,マキナ三連続発動の最終秘石,器械三连发的最终秘石
2784,職技二連続発動の混沌秘石,职技二连发的混沌秘石
2785,職技三連続発動の最終秘石,职技三连发的最终秘石
2833,MPの秘石,MP的秘石
2834,MPの大秘石,MP的大秘石
2835,MPの超秘石,MP的超秘石
2836,MPの絶秘石,MP的绝秘石
2837,MPの極秘石,MP的极秘石
2838,MPの神秘石,MP的神秘石
2839,MPの無限秘石,MP的无限秘石
2840,MPの究極秘石,MP的究极秘石
2841,MPの混沌秘石,MP的混沌秘石
2842,MPの最終秘石,MP的最终秘石
2843,魔力の秘石,魔力的秘石
2844,魔力の大秘石,魔力的大秘石
2845,魔力の超秘石,魔力的超秘石
2846,魔力の絶秘石,魔力的绝秘石
2847,魔力の極秘石,魔力的极秘石
2848,魔力の神秘石,魔力的神秘石
2849,魔力の無限秘石,魔力的无限秘石
2850,魔力の究極秘石,魔力的究极秘石
2851,魔力の混沌秘石,魔力的混沌秘石
2852,魔力の最終秘石,魔力的最终秘石
2853,MP消費軽減の秘石,MP消耗减轻的秘石
2854,MP消費軽減の絶秘石,MP消耗减轻的绝秘石
2855,MP消費軽減の神秘石,MP消耗减轻的神秘石
2856,MP消費軽減の混沌秘石,MP消耗减轻的混沌秘石
2857,ダメージMP変換の大秘石,伤害MP转换的大秘石
2858,快楽強化の秘石,快乐强化的秘石
2859,快楽強化の大秘石,快乐强化的大秘石
2860,快楽強化の絶秘石,快乐强化的绝秘石
2861,快楽強化の神秘石,快乐强化的神秘石
2862,快楽強化の無限秘石,快乐强化的无限秘石
2863,炎強化の秘石,炎强化的秘石
2864,炎強化の大秘石,炎强化的大秘石
2865,炎強化の絶秘石,炎强化的绝秘石
2866,炎強化の神秘石,炎强化的神秘石
2867,炎強化の無限秘石,炎强化的无限秘石
2868,氷強化の秘石,冰强化的秘石
2869,氷強化の大秘石,冰强化的大秘石
2870,氷強化の絶秘石,冰强化的绝秘石
2871,氷強化の神秘石,冰强化的神秘石
2872,氷強化の無限秘石,冰强化的无限秘石
2873,雷強化の秘石,雷强化的秘石
2874,雷強化の大秘石,雷强化的大秘石
2875,雷強化の絶秘石,雷强化的绝秘石
2876,雷強化の神秘石,雷强化的神秘石
2877,雷強化の無限秘石,雷强化的无限秘石
2878,風強化の秘石,风强化的秘石
2879,風強化の大秘石,风强化的大秘石
2880,風強化の絶秘石,风强化的绝秘石
2881,風強化の神秘石,风强化的神秘石
2882,風強化の無限秘石,风强化的无限秘石
2883,土強化の秘石,土强化的秘石
2884,土強化の大秘石,土强化的大秘石
2885,土強化の絶秘石,土强化的绝秘石
2886,土強化の神秘石,土强化的神秘石
2887,土強化の無限秘石,土强化的无限秘石
2888,水強化の秘石,水强化的秘石
2889,水強化の大秘石,水强化的大秘石
2890,水強化の絶秘石,水强化的绝秘石
2891,水強化の神秘石,水强化的神秘石
2892,水強化の無限秘石,水强化的无限秘石
2893,聖強化の秘石,圣强化的秘石
2894,聖強化の大秘石,圣强化的大秘石
2895,聖強化の絶秘石,圣强化的绝秘石
2896,聖強化の神秘石,圣强化的神秘石
2897,聖強化の無限秘石,圣强化的无限秘石
2898,闇強化の秘石,暗强化的秘石
2899,闇強化の大秘石,暗强化的大秘石
2900,闇強化の絶秘石,暗强化的绝秘石
2901,闇強化の神秘石,暗强化的神秘石
2902,闇強化の無限秘石,暗强化的无限秘石
2903,音波強化の秘石,音波强化的秘石
2904,音波強化の大秘石,音波强化的大秘石
2905,音波強化の絶秘石,音波强化的绝秘石
2906,音波強化の神秘石,音波强化的神秘石
2907,音波強化の無限秘石,音波强化的无限秘石
2908,バイオ強化の秘石,生化强化的秘石
2909,バイオ強化の大秘石,生化强化的大秘石
2910,バイオ強化の絶秘石,生化强化的绝秘石
2911,バイオ強化の神秘石,生化强化的神秘石
2912,バイオ強化の無限秘石,生化强化的无限秘石
2913,回復強化の秘石,恢复强化的秘石
2914,回復強化の大秘石,恢复强化的大秘石
2915,回復強化の絶秘石,恢复强化的绝秘石
2916,回復強化の神秘石,恢复强化的神秘石
2917,回復強化の無限秘石,恢复强化的无限秘石
2918,白魔法の秘石,白魔法的秘石
2919,白魔法の大秘石,白魔法的大秘石
2920,白魔法の絶秘石,白魔法的绝秘石
2921,白魔法の神秘石,白魔法的神秘石
2922,白魔法の無限秘石,""
2923,黒魔法の秘石,黑魔法的秘石
2924,黒魔法の大秘石,黑魔法的大秘石
2925,黒魔法の絶秘石,黑魔法的绝秘石
2926,黒魔法の神秘石,黑魔法的神秘石
2927,黒魔法の無限秘石,""
2928,時魔法の秘石,时魔法的秘石
2929,時魔法の大秘石,时魔法的大秘石
2930,時魔法の絶秘石,时魔法的绝秘石
2931,時魔法の神秘石,时魔法的神秘石
2932,時魔法の無限秘石,""
2933,召喚の秘石,召唤的秘石
2934,召喚の大秘石,召唤的大秘石
2935,召喚の絶秘石,召唤的绝秘石
2936,召喚の神秘石,召唤的神秘石
2937,召喚の無限秘石,""
2938,聖技の秘石,圣技的秘石
2939,聖技の大秘石,圣技的大秘石
2940,聖技の絶秘石,圣技的绝秘石
2941,聖技の神秘石,圣技的神秘石
2942,聖技の無限秘石,""
2943,闇技の秘石,暗技的秘石
2944,闇技の大秘石,暗技的大秘石
2945,闇技の絶秘石,暗技的绝秘石
2946,闇技の神秘石,暗技的神秘石
2947,闇技の無限秘石,""
2948,魔法剣の秘石,魔法剑的秘石
2949,魔法剣の大秘石,魔法剑的大秘石
2950,魔法剣の絶秘石,魔法剑的绝秘石
2951,魔法剣の神秘石,魔法剑的神秘石
2952,魔法剣の無限秘石,""
2953,陰陽術の秘石,阴阳术的秘石
2954,陰陽術の大秘石,阴阳术的大秘石
2955,陰陽術の絶秘石,阴阳术的绝秘石
2956,陰陽術の神秘石,阴阳术的神秘石
2957,陰陽術の無限秘石,""
2958,魔導科学の秘石,魔导科学的秘石
2959,魔導科学の大秘石,魔导科学的大秘石
2960,魔導科学の絶秘石,魔导科学的绝秘石
2961,魔導科学の神秘石,魔导科学的神秘石
2962,魔導科学の無限秘石,""
2963,錬金術の秘石,炼金术的秘石
2964,錬金術の大秘石,炼金术的大秘石
2965,錬金術の絶秘石,炼金术的绝秘石
2966,錬金術の神秘石,炼金术的神秘石
2967,錬金術の無限秘石,""
2968,魔本術の秘石,魔本术的秘石
2969,魔本術の大秘石,魔本术的大秘石
2970,魔本術の絶秘石,魔本术的绝秘石
2971,魔本術の神秘石,魔本术的神秘石
2972,魔本術の無限秘石,""
2973,白魔法使用可能の超秘石,可以使用白魔法的超秘石
2974,黒魔法使用可能の超秘石,可以使用黑魔法的超秘石
2975,時魔法使用可能の超秘石,可以使用时魔法的超秘石
2976,召喚使用可能の超秘石,可以使用召唤的超秘石
2977,聖技使用可能の超秘石,可以使用圣技的超秘石
2978,闇技使用可能の超秘石,可以使用暗技的超秘石
2979,魔法剣使用可能の超秘石,可以使用魔法剑的超秘石
2980,陰陽術使用可能の超秘石,可以使用阴阳术的超秘石
2981,魔導科学使用可能の超秘石,可以使用魔导科学的超秘石
2982,錬金術使用可能の超秘石,可以使用炼金术的超秘石
2983,魔本術使用可能の超秘石,魔本术可用的超秘石
2984,全魔法スキル使用可能の極秘石,所有魔法技能可用的极秘石
2985,白魔法二連続発動の究極秘石,白魔法二连发的究极秘石
2986,白魔法三連続発動の最終秘石,白魔法三连发的最终秘石
2987,黒魔法二連続発動の究極秘石,黑魔法二连发的究极秘石
2988,黒魔法三連続発動の最終秘石,黑魔法三连发的最终秘石
2989,時魔法二連続発動の究極秘石,时魔法二连发的究极秘石
2990,時魔法三連続発動の最終秘石,时魔法三连发的最终秘石
2991,召喚二連続発動の究極秘石,召唤二连发的究极秘石
2992,召喚三連続発動の最終秘石,召唤三连发的最终秘石
2993,聖技二連続発動の究極秘石,圣技二连发的究极秘石
2994,聖技三連続発動の最終秘石,圣技三连发的最终秘石
2995,闇技二連続発動の究極秘石,暗技二连发的究极秘石
2996,闇技三連続発動の最終秘石,暗技三连发的最终秘石
2997,魔法剣二連続発動の究極秘石,魔法剑二连发的究极秘石
2998,魔法剣三連続発動の最終秘石,魔法剑三连发的最终秘石
2999,陰陽術二連続発動の究極秘石,阴阳术二连发的究极秘石
3000,陰陽術三連続発動の最終秘石,阴阳术三连发的最终秘石
3001,魔導科学二連続発動の究極秘石,魔导科学二连发的究极秘石
3002,魔導科学三連続発動の最終秘石,魔导科学三连发的最终秘石
3003,錬金術二連続発動の究極秘石,炼金术二连发的究极秘石
3004,錬金術三連続発動の最終秘石,炼金术三连发的最终秘石
3005,魔本術二連続発動の究極秘石,魔本术二连发的究极秘石
3006,魔本三連続発動の最終秘石,魔本术三连发的最终秘石
3007,サイコ二連続発動の究極秘石,念动二连发的究极秘石
3008,サイコ三連続発動の最終秘石,念动三连发的最终秘石
3009,サイコの秘石,念动的秘石
3010,サイコの大秘石,念动的大秘石
3011,サイコの絶秘石,念动的绝秘石
3012,サイコの神秘石,念动的神秘石
3013,サイコの無限秘石,""
3014,魔法会心の秘石,魔法会心的秘石
3015,魔法会心の大秘石,魔法会心的大秘石
3016,魔法会心の絶秘石,魔法会心的绝秘石
3017,魔法会心の神秘石,魔法会心的神秘石
3018,魔法会心の究極秘石,魔法会心的究极秘石
3019,サイコ使用可能の超秘石,念动可用的超秘石
3020,魔法二連続発動の混沌秘石,魔法二连发的混沌秘石
3021,魔法三連続発動の最終秘石,魔法三连发的最终秘石
3057,守りの秘石,守护的秘石
3058,守りの大秘石,守护的大秘石
3059,守りの超秘石,守护的超秘石
3060,守りの絶秘石,守护的绝秘石
3061,守りの極秘石,守护的极秘石
3062,守りの神秘石,守护的神秘石
3063,守りの無限秘石,守护的无限秘石
3064,守りの究極秘石,守护的究极秘石
3065,守りの混沌秘石,守护的混沌秘石
3066,守りの最終秘石,守护的最终秘石
3067,精神の秘石,精神的秘石
3068,精神の大秘石,精神的大秘石
3069,精神の超秘石,精神的超秘石
3070,精神の絶秘石,精神的绝秘石
3071,精神の極秘石,精神的极秘石
3072,精神の神秘石,精神的神秘石
3073,精神の無限秘石,精神的无限秘石
3074,精神の究極秘石,精神的究极秘石
3075,精神の混沌秘石,精神的混沌秘石
3076,精神の最終秘石,精神的最终秘石
3077,回避の秘石,回避的秘石
3078,回避の大秘石,回避的大秘石
3079,回避の超秘石,回避的超秘石
3080,回避の絶秘石,回避的绝秘石
3081,回避の極秘石,回避的极秘石
3082,回避の神秘石,""
3083,魔法回避の秘石,魔法回避的秘石
3084,魔法回避の大秘石,魔法回避的大秘石
3085,魔法回避の超秘石,魔法回避的超秘石
3086,魔法回避の絶秘石,魔法回避的绝秘石
3087,魔法回避の極秘石,魔法回避的极秘石
3088,魔法回避の神秘石,""
3089,万能回避の超秘石,万能回避的超秘石
3090,万能回避の極秘石,万能回避的极秘石
3091,万能回避の神秘石,万能回避的神秘石
3092,万能回避の究極秘石,万能回避的究极秘石
3093,万能回避の混沌秘石,万能回避的混沌秘石
3094,万能回避の最終秘石,万能回避的最终秘石
3095,窮地物理耐性の秘石,绝境物理耐性的秘石
3096,窮地物理耐性の超秘石,绝境物理耐性的超秘石
3097,窮地物理耐性の極秘石,绝境物理耐性的极秘石
3098,窮地魔法耐性の秘石,绝境魔法耐性的秘石
3099,窮地魔法耐性の超秘石,绝境魔法耐性的超秘石
3100,窮地魔法耐性の極秘石,绝境魔法耐性的极秘石
3101,窮地万能耐性の極秘石,绝境万能耐性的极秘石
3102,窮地万能耐性の混沌秘石,绝境万能耐性的混沌秘石
3103,窮地万能耐性の最終秘石,""
3104,守る者の秘石,守护者的秘石
3105,守る者の大秘石,守护者的大秘石
3106,魔法反射の秘石,魔法反射的秘石
3107,魔法反射の大秘石,魔法反射的大秘石
3108,魔法反射の超秘石,魔法反射的超秘石
3109,魔法反射の絶秘石,魔法反射的绝秘石
3110,魔法反射の極秘石,魔法反射的极秘石
3111,会心無効の大秘石,会心无效的大秘石
3112,立ち上がる者の秘石,站起者的秘石
3113,立ち上がる者の大秘石,站起者的大秘石
3114,立ち上がる者の超秘石,站起者的超秘石
3115,揺るがない者の秘石,不移者的秘石
3116,揺るがない者の大秘石,不移者的大秘石
3117,揺るがない者の超秘石,不移者的超秘石
3118,揺るがない者の神秘石,""
3119,揺るがない者の無限秘石,""
3120,揺るがない者の究極秘石,""
3121,屈しない者の大秘石,不屈者的大秘石
3122,屈しない者の極秘石,不屈者的极秘石
3123,屈しない者の無限秘石,不屈者的无限秘石
3124,屈しない者の最終秘石,不屈者的最终秘石
3125,食いしばる者の秘石,咬紧牙关者的秘石
3126,食いしばる者の大秘石,咬紧牙关者的大秘石
3127,食いしばる者の超秘石,咬紧牙关者的超秘石
3128,バリアの超秘石,屏障的超秘石
3129,物理耐性の秘石,物理耐性的秘石
3130,物理耐性の大秘石,物理耐性的大秘石
3131,物理耐性の超秘石,物理耐性的超秘石
3132,物理無効の絶秘石,物理无效的绝秘石
3133,物理吸収の極秘石,物理吸收的极秘石
3134,物理反射の神秘石,物理反射的神秘石
3135,快楽耐性の秘石,快乐耐性的秘石
3136,快楽耐性の大秘石,快乐耐性的大秘石
3137,快楽耐性の超秘石,快乐耐性的超秘石
3138,快楽無効の絶秘石,快乐无效的绝秘石
3139,快楽吸収の極秘石,快乐吸收的极秘石
3140,快楽反射の神秘石,快乐反射的神秘石
3141,炎耐性の秘石,炎耐性的秘石
3142,炎耐性の大秘石,炎耐性的大秘石
3143,炎耐性の超秘石,炎耐性的超秘石
3144,炎無効の絶秘石,炎无效的绝秘石
3145,炎吸収の極秘石,炎吸收的极秘石
3146,炎反射の神秘石,炎反射的神秘石
3147,氷耐性の秘石,冰耐性的秘石
3148,氷耐性の大秘石,冰耐性的大秘石
3149,氷耐性の超秘石,冰耐性的超秘石
3150,氷無効の絶秘石,冰无效的绝秘石
3151,氷吸収の極秘石,冰吸收的极秘石
3152,氷反射の神秘石,冰反射的神秘石
3153,雷耐性の秘石,雷耐性的秘石
3154,雷耐性の大秘石,雷耐性的大秘石
3155,雷耐性の超秘石,雷耐性的超秘石
3156,雷無効の絶秘石,雷无效的绝秘石
3157,雷吸収の極秘石,雷吸收的极秘石
3158,雷反射の神秘石,雷反射的神秘石
3159,風耐性の秘石,风耐性的秘石
3160,風耐性の大秘石,风耐性的大秘石
3161,風耐性の超秘石,风耐性的超秘石
3162,風無効の絶秘石,风无效的绝秘石
3163,風吸収の極秘石,风吸收的极秘石
3164,風反射の神秘石,风反射的神秘石
3165,土耐性の秘石,土耐性的秘石
3166,土耐性の大秘石,土耐性的大秘石
3167,土耐性の超秘石,土耐性的超秘石
3168,土無効の絶秘石,土无效的绝秘石
3169,土吸収の極秘石,土吸收的极秘石
3170,土反射の神秘石,土反射的神秘石
3171,水耐性の秘石,水耐性的秘石
3172,水耐性の大秘石,水耐性的大秘石
3173,水耐性の超秘石,水耐性的超秘石
3174,水無効の絶秘石,水无效的绝秘石
3175,水吸収の極秘石,水吸收的极秘石
3176,水反射の神秘石,水反射的神秘石
3177,聖耐性の秘石,圣耐性的秘石
3178,聖耐性の大秘石,圣耐性的大秘石
3179,聖耐性の超秘石,圣耐性的超秘石
3180,聖無効の絶秘石,圣无效的绝秘石
3181,聖吸収の極秘石,圣吸收的极秘石
3182,聖反射の神秘石,圣反射的神秘石
3183,闇耐性の秘石,暗耐性的秘石
3184,闇耐性の大秘石,暗耐性的大秘石
3185,闇耐性の超秘石,暗耐性的超秘石
3186,闇無効の絶秘石,暗无效的绝秘石
3187,闇吸収の極秘石,暗吸收的极秘石
3188,闇反射の神秘石,暗反射的神秘石
3189,音波耐性の秘石,音波耐性的秘石
3190,音波耐性の大秘石,音波耐性的大秘石
3191,音波耐性の超秘石,音波耐性的超秘石
3192,音波無効の絶秘石,音波无效的绝秘石
3193,音波吸収の極秘石,音波吸收的极秘石
3194,音波反射の神秘石,音波反射的神秘石
3195,バイオ耐性の秘石,生化耐性的秘石
3196,バイオ耐性の大秘石,生化耐性的大秘石
3197,バイオ耐性の超秘石,生化耐性的超秘石
3198,バイオ無効の絶秘石,生化无效的绝秘石
3199,バイオ吸収の極秘石,生化吸收的极秘石
3200,バイオ反射の神秘石,生化反射的神秘石
3201,炎氷雷耐性の大秘石,炎冰雷耐性的大秘石
3202,炎氷雷耐性の超秘石,炎冰雷耐性的超秘石
3203,炎氷雷耐性の絶秘石,炎冰雷耐性的绝秘石
3204,炎氷雷無効の極秘石,炎冰雷无效的极秘石
3205,炎氷雷吸収の神秘石,炎冰雷吸收的神秘石
3206,炎氷雷反射の無限秘石,炎冰雷反射的无限秘石
3207,風土水耐性の大秘石,风土水耐性的大秘石
3208,風土水耐性の超秘石,风土水耐性的超秘石
3209,風土水耐性の絶秘石,风土水耐性的绝秘石
3210,風土水無効の極秘石,风土水无效的极秘石
3211,風土水吸収の神秘石,风土水吸收的神秘石
3212,風土水反射の無限秘石,风土水反射的无限秘石
3213,六属性耐性の超秘石,六属性耐性的超秘石
3214,六属性耐性の絶秘石,六属性耐性的绝秘石
3215,六属性耐性の極秘石,六属性耐性的极秘石
3216,六属性無効の神秘石,六属性无效的神秘石
3217,六属性吸収の無限秘石,六属性吸收的无限秘石
3218,六属性反射の究極秘石,六属性反射的究极秘石
3219,くじけない者の秘石,不气馁者的秘石
3220,くじけない者の大秘石,不气馁者的大秘石
3221,即死耐性の秘石,即死耐性的秘石
3222,即死無効の大秘石,即死无效的大秘石
3223,昇天耐性の秘石,升天耐性的秘石
3224,昇天無効の大秘石,升天无效的大秘石
3225,絶頂耐性の秘石,绝顶耐性的秘石
3226,絶頂無効の大秘石,绝顶无效的大秘石
3227,全即死系無効の極秘石,全即死系无效的极秘石
3228,縛られない者の秘石,不拘者的秘石
3229,縛られない者の大秘石,不拘者的大秘石
3230,毒耐性の秘石,中毒耐性的秘石
3231,毒無効の大秘石,毒无效的大秘石
3232,暗闇耐性の秘石,黑暗耐性的秘石
3233,暗闇無効の大秘石,黑暗无效的大秘石
3234,沈黙耐性の秘石,沉默耐性的秘石
3235,沈黙無効の大秘石,沉默无效的大秘石
3236,混乱耐性の秘石,混乱耐性的秘石
3237,混乱無効の大秘石,混乱无效的大秘石
3238,睡眠耐性の秘石,睡眠耐性的秘石
3239,睡眠無効の大秘石,睡眠无效的大秘石
3240,麻痺耐性の秘石,麻痹耐性的秘石
3241,麻痺無効の大秘石,麻痹无效的大秘石
3242,バーン耐性の秘石,燃烧耐性的秘石
3243,バーン無効の大秘石,燃烧无效的大秘石
3244,フリーズ耐性の秘石,冻结耐性的秘石
3245,フリーズ無効の大秘石,冻结无效的大秘石
3246,ショック耐性の秘石,电击耐性的秘石
3247,ショック無効の大秘石,电击无效的大秘石
3248,スロウ耐性の秘石,减速耐性的秘石
3249,スロウ無効の大秘石,减速无效的大秘石
3250,ストップ耐性の秘石,停止耐性的秘石
3251,ストップ無効の大秘石,停止无效的大秘石
3252,ミニマム耐性の秘石,缩小耐性的秘石
3253,ミニマム無効の大秘石,缩小无效的大秘石
3254,ゾンビ耐性の秘石,僵尸耐性的秘石
3255,ゾンビ無効の大秘石,僵尸无效的大秘石
3256,石化耐性の秘石,石化耐性的秘石
3257,石化無効の大秘石,石化无效的大秘石
3258,消化耐性の秘石,消化耐性的秘石
3259,消化無効の大秘石,消化无效的大秘石
3260,スタン耐性の秘石,眩晕耐性的秘石
3261,スタン無効の大秘石,眩晕无效的大秘石
3262,ヌルヌル耐性の秘石,黏滑耐性的秘石
3263,ヌルヌル無効の大秘石,黏滑无效的大秘石
3264,敏感耐性の秘石,敏感耐性的秘石
3265,敏感無効の大秘石,敏感无效的大秘石
3266,恍惚耐性の秘石,恍惚耐性的秘石
3267,恍惚無効の大秘石,恍惚无效的大秘石
3268,誘惑耐性の秘石,诱惑耐性的秘石
3269,誘惑無効の大秘石,诱惑无效的大秘石
3270,失禁耐性の秘石,失禁耐性的秘石
3271,失禁無効の大秘石,失禁无效的大秘石
3272,惑わない者の絶秘石,不惑者的绝秘石
3273,惑わない者の混沌秘石,不惑者的混沌秘石
3274,回避する者の秘石,回避者的秘石
3275,回避する者の大秘石,回避者的大秘石
3276,回避する者の超秘石,回避者的超秘石
3277,回避する者の絶秘石,回避者的绝秘石
3278,回避する者の極秘石,回避者的极秘石
3279,回避する者の神秘石,""
3280,反射する者の秘石,反射者的秘石
3281,反射する者の超秘石,反射者的超秘石
3282,反射する者の絶秘石,反射者的绝秘石
3283,反射する者の極秘石,反射者的极秘石
3284,反射する者の神秘石,反射者的神秘石
3285,物理軽減の大秘石,物理减伤的大秘石
3286,物理軽減の絶秘石,物理减伤的绝秘石
3287,物理軽減の神秘石,物理减伤的神秘石
3288,物理軽減の無限秘石,物理减伤的无限秘石
3289,物理無効の混沌秘石,物理无效的混沌秘石
3290,魔法軽減の大秘石,魔法减伤的大秘石
3291,魔法軽減の絶秘石,魔法减伤的绝秘石
3292,魔法軽減の神秘石,魔法减伤的神秘石
3293,魔法軽減の無限秘石,魔法减伤的无限秘石
3294,魔法無効の混沌秘石,魔法无效的混沌秘石
3295,万能軽減の極秘石,万能减伤的极秘石
3296,万能軽減の無限秘石,万能减伤的无限秘石
3297,万能軽減の究極秘石,万能减伤的究极秘石
3298,万能軽減の混沌秘石,万能减伤的混沌秘石
3299,万能無効の最終秘石,万能无效的最终秘石
3310,体・魔・技の大秘石,体・魔・技的大秘石
3311,体・魔・技の超秘石,体・魔・技的超秘石
3312,体・魔・技の極秘石,体・魔・技的极秘石
3313,体・魔・技の神秘石,体・魔・技的神秘石
3314,体・魔・技の無限秘石,体・魔・技的无限秘石
3315,体・魔・技の究極秘石,""
3316,体・魔・技の最終秘石,体・魔・技的最终秘石
3317,全能の大秘石,全能的大秘石
3318,全能の超秘石,全能的超秘石
3319,全能の極秘石,全能的极秘石
3320,全能の神秘石,全能的神秘石
3321,全能の無限秘石,全能的无限秘石
3322,全能の究極秘石,""
3323,全能の最終秘石,全能的最终秘石
3324,ターンHP回復の秘石,回合HP恢复的秘石
3325,ターンHP回復の大秘石,回合HP恢复的大秘石
3326,ターンHP回復の超秘石,回合HP恢复的超秘石
3327,ターンHP回復の極秘石,回合HP恢复的极秘石
3328,ターンHP回復の無限秘石,""
3329,ターンHP回復の混沌秘石,回合HP恢复的混沌秘石
3330,生命回帰の最終秘石,生命回归的最终秘石
3331,ターンMP回復の秘石,回合MP恢复的秘石
3332,ターンMP回復の大秘石,回合MP恢复的大秘石
3333,ターンMP回復の超秘石,回合MP恢复的超秘石
3334,ターンMP回復の極秘石,回合MP恢复的极秘石
3335,ターンMP回復の無限秘石,""
3336,ターンMP回復の混沌秘石,回合MP恢复的混沌秘石
3337,魔導回帰の最終秘石,魔导回归的最终秘石
3338,ターンSP回復の秘石,回合SP恢复的秘石
3339,ターンSP回復の大秘石,回合SP恢复的大秘石
3340,ターンSP回復の超秘石,回合SP恢复的超秘石
3341,ターンSP回復の極秘石,回合SP恢复的极秘石
3342,ターンSP回復の無限秘石,""
3343,ターンSP回復の混沌秘石,回合SP恢复的混沌秘石
3344,気力回帰の最終秘石,气力回归的最终秘石
3345,溜める者の大秘石,蓄力者的大秘石
3346,溜める者の超秘石,蓄力者的超秘石
3347,溜める者の極秘石,蓄力者的极秘石
3348,溜める者の無限秘石,""
3349,アイテム好きの秘石,道具爱好者的秘石
3350,アイテム好きの大秘石,道具爱好者的大秘石
3351,アイテム好きの絶秘石,道具爱好者的绝秘石
3352,アイテム好きの神秘石,道具爱好者的神秘石
3353,アイテム好きの無限秘石,道具爱好者的无限秘石
3354,アイテム好きの混沌秘石,道具爱好者的混沌秘石
3355,代謝の秘石,代谢的秘石
3356,代謝の超秘石,代谢的超秘石
3357,代謝の極秘石,代谢的极秘石
3358,代謝の神秘石,代谢的神秘石
3359,代謝の究極秘石,代谢的究极秘石
3360,狙われる秘石,被盯上的秘石
3361,狙われる大秘石,被盯上的大秘石
3362,狙われる超秘石,被盯上的超秘石
3363,狙われない秘石,不被盯上的秘石
3364,狙われない大秘石,不被盯上的大秘石
3365,狙われない超秘石,不被盯上的超秘石
3366,窮地二回行動の神秘石,绝境二回行动的神秘石
3367,窮地三回行動の究極秘石,绝境三回行动的究极秘石
3368,窮地四回行動の混沌秘石,绝境四回行动的混沌秘石
3369,二回行動の究極秘石,二回行动的究极秘石
3370,三回行動の最終秘石,三回行动的最终秘石
3371,四回行動の最終秘石,四回行动的最终秘石
3372,ピンチ変身の大秘石,绝境变身的大秘石
3373,不意打ち無効の秘石,偷袭无效的秘石
3374,先制攻撃の秘石,先制攻击的秘石
3375,気力充填の大秘石,气力充填的大秘石
3376,気力充填の超秘石,气力充填的超秘石
3377,休息の大秘石,休息的大秘石
3378,休息の超秘石,休息的超秘石
3379,休息の極秘石,休息的极秘石
3380,休息の究極秘石,休息的究极秘石
3381,成長の大秘石,成长的大秘石
3382,成長の極秘石,成长的极秘石
3383,成長の神秘石,成长的神秘石
3384,成長の究極秘石,成长的究极秘石
