ID,名称,中文名称
2209,メギド・パラソル,米吉多・伞菌
2210,メギド・プリズン,米吉多・监狱
2211,メギド・マッシュ,米吉多・糊菇
2212,カーズドローシー,诅咒多萝西
2213,カーズラフィ,诅咒之刃
2214,カーズディーナ,诅咒迪娜
2216,カオスモス,混沌之母
2217,カオスモスキート,混沌蚊
2218,カオスイモムシ,混沌蛆
2219,カオスワスプ,混沌黄蜂
2220,クィーン・ビー,蜂后
2221,煙を吐く虚像,吐烟的虚像
2222,羽毛ある蛇の虚像,有羽毛的蛇的虚像
2224,シオン,锡安
2225,クリムゾンジェリー,绯红果冻
2226,コバルトブロブ,钴蓝史莱姆
2227,ブラッディスライム,血腥史莱姆
2228,シャインスライム,闪光史莱姆
2229,フォールンスライム,堕落史莱姆
2230,コラプススライム,崩溃史莱姆
2231,ウンディーネオリジン,温蒂妮原型
2233,マインドアント,心灵蚁
2234,カオスマータ,混沌玛塔
2235,堕乳人形,堕乳交人偶
2236,カオススキュラ,混沌之刺
2237,カオスメデューサ,混沌之美杜莎
2238,夢胡蝶,梦蝴蝶
2239,カオスブロム,混沌之布洛姆
2240,カオスウォーマー,混沌之沼泽毒尸
2241,カオスグール,混沌之食尸鬼
2242,カオスグール,混沌之食尸鬼
2243,カオスグール,混沌之食尸鬼
2244,コバルトジェリー,钴蓝果冻
2245,カオスウィング,混沌之翼
2246,虚空の騎士,虚空骑士
2247,虚泥の巨人,虚泥巨人
2248,虚岩の巨人,虚岩巨人
2249,虚華鎌,虚华镰
2250,メギドゴーレム,米吉多魔像
2251,虚狐獣,虚狐兽
2252,虚忍三尾,""
2253,虚侍四尾,""
2254,クィーンアント,蚁后
2256,カオスマグマ,混沌岩浆
2257,メギドラミア,米吉多拉米亚
2258,メギドスキュラ,米吉多斯库拉
2259,カオスセイレーン,混沌塞壬
2260,カオスサンゴ,混沌珊瑚
2261,カオスヒトデ,混沌海星
2262,ベルゼバブ,别西卜
2263,ベルゼバブ,别西卜
2264,ベルゼバブ,别西卜
2265,プラズマジェリー,等离子果冻
2266,虚無の触手,虚无之触手
2267,カオスポセイドン,混沌波塞冬
2268,カオスサキュバス,混沌魅魔
2269,カオスサキュバス,混沌魅魔
2270,カオスサキュバス,混沌魅魔
2271,カオスサキュバス,混沌魅魔
2272,堕落の奉仕者,堕落的侍奉者
2273,堕落の娼婦,堕落的娼妇
2274,堕落の牧妹,堕落的牧妹
2275,堕落の牧姉,堕落的牧姐
2278,メイドミラージュ,女仆幻影
2279,マザーインセクト,母虫
2280,マザーアンブレラ,母伞
2281,マザーアラディア,阿拉迪亚
2282,暴食の残影,暴食的残影
2283,カオスバジリスク,混沌鸡蛇
2284,カオスドラゴン娘,混沌龙娘
2285,サラマンダーオリジン,萨拉曼达起源
2287,シャインキューブ,闪耀立方
2288,虚鬼,""
2289,虚虎,""
2290,カオスヴァンパイア,混沌吸血鬼
2291,ジェライラオリジン,杰莱拉起源
2292,リボ・リボオリジン,莉波・莉波起源
2293,アンフィルオリジン,安菲尔起源
2294,ツィンケルオリジン,辛克尔原型
2296,レッドエミリ,红艾米莉
2299,カオスアネモネ,混沌海百合
2300,紅龍娘,红龙娘
2301,カオスマンタ,混沌蝠鲼
2302,大海虚角,""
2303,カオストリック,混沌特里克
2304,カオスアマゾネス,混沌亚马逊
2305,レッドカーバンクル,红宝石戒指
2306,カオスジャイガンテック,混沌巨人科技
2307,ヴァンデミエール,葡月
2308,ブリュメール,雾月
2309,ジークアルラウネ,齐格阿尔劳内
2310,ジークドリアード,齐格树精
2311,メギドラウネ,米吉多拉乌涅
2312,カオスドリアード,混沌树精
2313,カオスドリアード,混沌树精
2314,テルミドール,热月
2315,ダハーカの虚像,达哈卡的虚像
2316,虚海の騎士,虚海骑士
2317,ディープジェネラル,深渊将军
2318,レッドローレライ,赤红罗蕾莱
2319,人魚虚姫,人鱼虚姬
2320,オケアノス,俄刻阿诺斯
2321,カオスアラクネ,混沌阿拉克涅
2322,カオスアラクネ,混沌阿拉克涅
2323,カオスアラクネ,混沌阿拉克涅
2324,あやし虚蜘蛛,诡怪虚蜘蛛
2325,メギドアラクネ,米吉多阿拉克涅
2326,カオスナクア,混沌纳克亚
2327,蜘蛛之皇女,""
2328,カオスコンキスタ,混沌征服者
2329,カオスヴェンデッタ,混沌仇杀者
2330,フルムーン,满月
2331,フォールンカーミラ,堕落卡米拉
2332,フォールンエリザベート,堕落伊丽莎白
2334,輝ける影,光辉之影
2335,虚煙羅,虚烟罗
2336,虚麒麟,""
2337,虚蛇骨,""
2338,カオスベヒーモス,混沌贝希摩斯
2339,カオスワイバーン,混沌飞龙
2340,ニーズヘッグ,尼兹海格
2341,堕影拳妖,""
2342,虚影拳魔,""
2343,メギドサーバント,米吉多仆从
2344,メギドヴィーヴル,米吉多薇薇尔
2351,虚氷の女王,虚冰的女王
2352,虚無の白熊,虚无的白熊
2353,堕天使兵,""
2354,堕天使兵,""
2355,堕天使兵,""
2356,堕天使兵,""
2357,堕天使兵,""
2358,フォールントリニティ,堕落三位一体
2359,フォールントリニティ,堕落三位一体
2360,フォールントリニティ,堕落三位一体
2361,フォールンウラヌス,堕落乌拉诺斯
2362,フォールンエリシエル,堕落伊利西艾尔
2363,フォールンキューピッド,堕落丘比特
2364,フォールンヴァルキリー,堕落瓦尔基里
2366,ヘリエルオリジン,海莉艾尔起源
2367,アルシエルオリジン,艾尔西艾尔起源
2368,第五法則・堕天,第五法则・堕天
2369,第五法則・入滅,第五法则・入灭
2370,第五法則,第五法则
2373,メギドビースト,米吉多兽
2374,XXS-2,""
2375,XXA-3,""
2376,XXAD-5,""
2377,XXQ-5,""
2378,コラプスフェルナンデス,崩溃费尔南德斯
2379,コラプスタイタニア,崩溃缇坦妮雅
2380,コラプスロザ,崩溃罗莎
2381,コラプスアリア,崩溃阿莉亚
2382,コラプスリフレツィア,崩溃莉芙蕾琪亚
2383,コラプスゼノビア,崩坏芝诺比娅
2385,淫魔女王の虚像,淫魔女王的虚影
2396,嫉妬の残影,嫉妒的残影
2501,カオスガルーダ,混沌迦楼罗
2502,カオスローチ,混沌蟑螂
2503,コラプスローチ,崩坏蟑螂
2504,クィーンローチ,萝切尔女王
2507,メギドポット,米吉多之壶
2508,豆虚狸,""
2509,上虚狸,""
2510,忍虚狸,""
2511,化虚狸,""
2512,酒天隠神,酒天隐神
2513,黒虚狸,黑虚狸
2514,天照の虚像,天照的虚像
2515,虚忍エルフ,虚忍精灵
2516,虚忍エルフ,虚忍精灵
2517,虚忍エルフ,虚忍精灵
2518,虚忍サキュバス,虚忍魅魔
2519,虚忍ハーピー,虚忍哈比
2520,虚忍スキュラ,虚忍斯库拉
2521,虚忍アラクネ,虚忍阿拉克涅
2522,無想陰姫,无想阴姬
2523,伊邪那美の虚像,伊邪那美的虚像
2524,勇者の虚骸,勇者的虚骸
2525,黄金八尾,""
2526,メギドサキュバス,米吉多魅魔
2527,メギドセントール,米吉多半人马
2528,カオスエイビス,混沌龙鸟
2529,虚導五尾,虚导五尾
2530,虚魁六尾,""
2531,虚黒華,虚黑华
2532,虚黒蛇,虚黑蛇
2533,虚黒薔薇,虚黑蔷薇
2534,九尾の虚像,九尾虚像
2535,粘魔女王の虚像,粘魔女王的虚像
2536,竜剣士の虚像,龙剑士的虚像
2538,イズライール,伊斯拉伊尔
2539,アルケー,阿尔凯
2544,熱砂の虚王,热砂的虚王
2545,アモルドールオリジン,阿莫尔人偶起源
2546,アモルラームオリジン,阿莫尔忆体起源
2547,アモルリームオリジン,阿莫尔肢体起源
2548,ペルセポネオリジン,珀耳塞福涅起源
2549,トリロバイトオリジン,三叶虫起源
2550,カオスゲート,混沌之门
2551,ネフィリムウェポン・ゼロ,伟大兵器・零
2552,ギガントウェポン・ゼロ,巨大兵器・零
2554,フォールンマリエル,堕落玛丽艾尔
2555,淫乳虚天,""
2556,メギドテンタクル,米吉多触手
2558,フォールンアリエル,堕落阿莉艾尔
2559,フォールンラナエル,堕落拉娜艾尔
2562,フォールンナガエル,堕落娜迦艾尔
2563,メギドメデュラハン,米吉多杜拉罕
2565,フォールンラタエル,堕落菈塔艾尔
2566,フォールンリファイール,堕落利芙艾尔
2567,ガブリエラ,加百艾拉
2568,フォールンギリエル,堕落吉莉艾尔
2569,トルーパードグマ,士兵教条
2571,フォールンサビリエル,堕落萨比莉艾尔
2572,ハイウィンド,疾风枪
2573,ウリエラ,乌列艾拉
2574,フォールンムズキエル,堕落穆祖吉艾尔
2575,フォールンシルキエル,堕落希尔吉艾尔
2576,サリエラ,沙利艾拉
2577,フォールンベリエル,堕落贝莉艾尔
2578,メギドプラント,米吉多植物
2579,フォールンリヴァエル,堕落莉瓦艾尔
2584,メギドタン,米吉多舌
2585,メギドバグ,米吉多虫
2586,メギドスラッグ,米吉多蛞蝓
2587,インフィニティ,无限
2589,メギドカトブレパス,米吉多卡托布莱帕斯
2590,メギドテュポーン,米吉多堤丰
2592,ラプラス,拉普拉斯
2593,ムーンテミス,月亮忒弥斯
2595,フォールンフーリエル,堕落傅里艾尔
2596,フォールンプラント,堕落植物
2597,ドレインドグマ,榨精教条
2598,ハンディドグマ,巧手教条
2599,メタトローネ,梅塔特隆妮
2600,サンダルフォーネ,圣德芬妮
2601,フォールンメイド,堕落女仆
2602,フォールンコック,堕落厨娘
2603,フォールンワイティエル,堕落怀蒂艾尔
2604,ラミアンドグマ,拉米亚教条
2611,フォールンエンディエル,堕落安迪艾尔
2613,カオスレプリア,混沌新人类
2616,メギドプリズン,米吉多监狱
2618,スピカ,斯皮卡
2619,カオスマイコニド,混沌蕈人
2620,カオスマタンゴ,混沌玛坦戈
2621,ホワイトモス,白蛾
2622,メギドローズ,米吉多蔷薇
2623,インフィニティ・ボア,无限・蟒蛇
2626,虚帽のアリス,虚帽之爱丽丝
2627,虚傘のアリス,虚伞之爱丽丝
2628,虚赤のアリス,虚赤之爱丽丝
2629,虚冬のアリス,虚冬之爱丽丝
2630,虚剣のアリス,虚剑之爱丽丝
2631,虚武のアリス,虚武之爱丽丝
2632,アジ・ダハーカ,阿兹・达哈卡
2633,虚白のアリス,虚白之爱丽丝
2634,虚侍のアリス,虚侍之爱丽丝
2635,虚忍のアリス,虚忍爱丽丝
2637,虚猟のアリス,虚猎之爱丽丝
2638,虚舞のアリス,虚舞之爱丽丝
2639,虚呪のアリス,虚咒之爱丽丝
2640,虚兎のアリス,虚兔之爱丽丝
2642,虚蝕のアリス,虚蚀之爱丽丝
2643,虚海のアリス,虚海之爱丽丝
2644,虚魔のアリス,虚魔之爱丽丝
2645,勇者の虚像,勇者的虚像
2646,勇者の虚栄,勇者的虚荣
2647,魔王殺しの虚像,魔王杀手的虚像
2648,黒のアリス,黑之爱丽丝
2650,マガツシコメ,祸津丑女
2651,カオスメサーラ,拉之子美西混沌
2652,フォールングール,堕落食尸鬼
2653,コラプスドラゴン,崩坏龙
2654,シグルドリーヴァ,希格德利法
2655,フォールンドッペル,堕落克隆体
2656,メギドサルラック,米吉多沙拉克
2657,フォールンホリィ,堕落霍莉
2658,フォールンリノア,堕落莉诺雅
2659,フォールンハイネ,堕落海涅
2660,フォールンキリエ,堕落姬莉叶
2662,フォールンシリエル,堕落希莉艾尔
2663,フォールンエグエル,堕落艾格艾尔
2664,メギドチャリオッツ,米吉多战车
2665,ナイトドグマ,骑士教条
2666,アサシンドグマ,刺客教条
2667,楽園の虚像,乐园的虚像
2668,フォールンユリエル,堕落尤莉艾尔
2669,フォールンメルシエル,堕落梅尔希艾尔
2670,フォールンセバスイール,堕落塞巴西艾尔
2671,ラプンツェル・ゼロ,长发公主・零
2672,ハイヌウェレ・ゼロ,海奴韦莱・零
2673,アンフィスバエナ・ゼロ,双头蛇・零
2674,ツクヨミ・ゼロ,月读・零
2675,アルカンシエル・ゼロ,天空之弧・零
2676,フォールンホルミエル,堕落霍尔米艾尔
2677,フォールンアプティエル,堕落阿普蒂艾尔
2678,レッドクリオネラ,赤红海天使
2679,フォールンロズニエル,堕落罗兹尼艾尔
2680,フォールンキュビエル,堕落丘比艾尔
2681,フォールンワミエル,堕落瓦米艾尔
2682,ジルフィ・ゼロ,吉尔菲・零
2683,ノーマレン・ゼロ,诺玛伦・零
2684,グランディーネ・ゼロ,格兰蒂妮・零
2685,ギガマンドラ・ゼロ,千兆曼德拉・零
2686,ミカエラ,米迦艾拉
2690,ラファエラ,拉斐艾拉
2691,カオスフェンリル,混沌芬里尔
2692,カーズマセラ,诅咒恶魔
2693,超重ギガオーク,超重千兆兽人
2694,混沌菖蒲,""
2695,混沌燕子花,""
2697,カオスバフォメット,混沌巴风特
2698,虚件,""
2699,カオスヴェルラウネ,混沌丝绒娜温
2700,カオスネペンデス,混沌食人花
2701,薔薇虚族,蔷薇虚族
2703,華音の虚腕,华音的虚腕
2704,華音の無腕,华音的无腕
2705,華音,华音
2706,アトムスライム,原子史莱姆
2707,スペクトルスライム,光谱史莱姆
2708,ミラージュスライム,蜃景史莱姆
2709,マガツアスラ,祸津阿修罗
2710,テラスライム,太拉史莱姆
2712,禍撫,祸抚
2713,虚夢のラミア,虚梦拉米亚
2714,虚無千蛇,虚无千蛇
2715,メギドパンドラ,米吉多潘多拉
2716,慈愛女帝の肖像,慈爱女帝的肖像
2717,碧炎の虚像,碧炎的虚像
2718,カオスウツボ,混沌海鳝
2719,レジェンドスキュラ,传奇斯库拉
2720,触手賢帝の虚像,触手贤帝的虚像
2721,紅流の虚像,红流的虚像
2724,イゴールナク,伊戈罗纳克
2725,光る猫神,光之猫神
2726,輝鬼,辉鬼
2727,陰陽虚蠍,阴阳虚蝎
2729,エルバッキー,艾尔巴基
2730,フォックスドグマ,狐狸教条
2731,玉藻,""
2732,メギドエイビス,米吉多龙鸟
2733,カオスマルコシアス,混沌马可西亚斯
2735,飛将戦神の虚像,飞将战神的虚像
2736,虚空の妖帝,虚空的妖帝
2737,カオスロッサ,混沌罗飒
2738,上級時空海賊,上级时空海贼
2739,カオスマーマン,混沌海魔
2741,海賊女帝の虚像,海贼女帝的虚像
2742,テラドライアド,太拉树精
2743,赤嵐の虚像,赤岚的虚像
2745,虚無の錬金術師,虚无的炼金术师
2746,虚鞭妖姫,虚鞭妖姬
2747,虚空淫王,""
2751,魅凪,""
2753,ハーゲンベック・ゼロ,哈根贝克・零
2754,ベック・ザ・ビースト・ゼロ,野兽贝克・零
2755,サンタマリア・ゼロ,圣玛利亚・零
2756,セントメイデン・ゼロ,圣少女・零
2757,切り裂きエリス・ゼロ,开膛手厄里斯・零
2759,シャウトマータ・ゼロ,咆哮人偶・零
2760,ジャイアントセーラ・ゼロ,巨人莎拉・零
2762,堕乳人形零式,堕乳人偶零式
2763,ラブマータ・ゼロ,爱情人偶・零
2765,ブラヴァツキー・ゼロ,布拉瓦茨基・零
2767,決戦人型兵器アグニ・ゼロ,决战人型兵器阿耆尼・零
2768,快楽人形・雅姫零式,快乐人偶・雅姬零式
2769,影紬,""
2770,黄泉蜘蛛,""
2771,魁狐々,魁狐狐
2772,蘭天狗,兰天狗
2773,虚踊麗姫,虚舞丽姬
2774,メギドパビルサグ,米吉多帕皮尔萨格
2775,カオスマンイーター,混沌食人者
2776,ホヤウカムイ,蛇神威
2778,焦泥の虚像,焦泥的虚像
2781,虚列車,虚列车
2782,カーズバフォメット,诅咒巴风特
2783,フォールンエルフ,堕落精灵
2784,蛭蟲,蛭虫
2785,魔王人形零式III型,魔王人偶零式III型
2786,魔王人形零式IV型,魔王人偶零式IV型
2787,魔王人形零式V型,魔王人偶零式V型
2788,魔王人形零式VI型,魔王人偶零式VI型
2789,魔王人形零式VII型,魔王人偶零式VII型
2790,魔王人形零式IX型,魔王人偶零式IX型
2791,魔王人形零式X型,魔王人偶零式X型
2792,魔王人形零式XI＋XII型,魔王人偶零式XI+XII型
2793,魔王人形零式XIII型,魔王人偶零式XIII型
2794,魔王人形零式XIV型,魔王人偶零式XIV型
2798,白兎・虚無,白兔・虚无
2799,白兎・妄無,白兔・妄无
2800,白兎・沌無,白兔・混沌无
2801,死神・虚無,死神・虚无
2802,死神・妄無,死神・妄无
2803,死神・沌無,死神・混沌无
2804,死兎無夢,死兔无梦
2805,虚夢のソニア,虚梦的索尼娅
2806,虚無のソニア,虚无的索尼娅
2807,カオスガーゴイル,混沌石像鬼
2808,カオスアテナ,混沌雅典娜
2809,ヌル・リリス,虚无莉莉丝
2811,エルベティエ・カナデ,艾露贝提耶・祸抚
2812,混沌阿吽,混沌阿吽
2813,メギドヘッド,米吉多首
2814,カオスモンストロ,混沌巨鲸
2815,メギドシヴァ,米吉多湿婆
2816,魔導妖魔の虚像,魔导妖魔的虚像
2817,メギドネプチューン,米吉多尼普顿
2818,メギドタオ,米吉多道
2819,メギドモルボル,米吉多魔界花
2820,虚鳥王,虚鸟王
2821,虚蛸王,""
2822,虚蛇王,""
2824,沙蛇,""
2828,虚雷前鬼,""
2829,虚毒後鬼,虚毒后鬼
2832,虚無の玉座,虚无王座
2833,メギドアンデッド,米吉多不死族
2834,イズン,伊敦
2835,カースエンジェルズ,诅咒天使
2836,カースエンジェルズ,诅咒天使
2837,カースエンジェルズ,诅咒天使
2838,アルジェミニ,阿尔杰米妮
2839,エルジェミニ,艾尔杰米妮
2840,ネロ,尼禄
2841,ネリス,妮莉丝
2842,アピロ・ラゴス,阿皮洛・拉戈斯
2843,シェムハザ,示米哈扎
2844,アグレイブ,阿格雷夫
2845,アドラメレク,阿德拉梅莱克
2846,エクス・ソニア,艾克斯・索尼娅
2847,アンゴルモア,安哥尔摩亚
2848,スターマ,斯塔玛
2849,ラジャーラ,拉贾拉
2850,アプティルト,阿普蒂尔特
2851,メギドリアード,米吉多树精
2852,エグセラ,艾克撒拉
2853,アプサラス,阿普萨拉丝
2854,アザゼル,阿撒兹勒
2855,グリゴリ,守望者
2856,蛭蟲分裂体,蛭虫分裂体
2857,クレオ・アドラ,克莱奥・阿德拉
2858,アピロ・ラゴス,阿皮洛・拉戈斯
2859,アピロ・ラゴス,阿皮洛・拉戈斯
2860,マガツオオミカミ,祸津大御神
2861,マガツオオミカミ,祸津大御神
2862,ゾルオクト,佐尔奥克托
2863,ティアマト,提亚玛特
2864,シンギュラリティ,奇点
2865,奉仕種族,仆从种族
2866,落とし子,眷族
2867,シスエル,希斯艾尔
2868,エクスキュウビ,极・九尾
2869,フレール,弗莱尔
2870,ブラッディドラゴン,血龙
2871,アプティルト,阿普蒂尔特
2872,アムナリオ,阿姆纳里奥
2873,サマエル,萨麦尔
2874,シャドウアサシン,影之刺客
2875,正体不明,身份不明
2876,正体不明,身份不明
2877,正体不明,身份不明
2878,正体不明,身份不明
2879,正体不明,身份不明
2880,強欲の残影,贪婪的残影
2881,バンシィ,报丧女妖
2882,ボアバンシィ,嗜吞报丧女妖
2883,ワールドドロウン,世界沉没者
2884,パズズ,帕祖祖
2885,マステマ,莫斯提马
2886,コスモス,宇宙神蝶
2887,ノーライフキング,无生之王
2888,アメノハヅチ,天羽槌
2889,八尺様,八尺大人
2890,ニフタ・テロス,尼菲特・泰罗斯
2891,ノーライフキング,无生之王
2892,アンゴルモア,安哥尔摩亚
2893,マガツオオミカミ,祸津大御神
2894,アリスフィーズ3世,爱丽丝菲兹3世
2895,アリスフィーズ4世,爱丽丝菲兹4世
2896,アリスフィーズ5世,爱丽丝菲兹5世
2897,アリスフィーズ6世,爱丽丝菲兹6世
2898,アリスフィーズ7世,爱丽丝菲兹7世
2899,アリスフィーズ9世,爱丽丝菲兹9世
2900,アリスフィーズ10世,爱丽丝菲兹10世
2901,アリスフィーズ11世,爱丽丝菲兹11世
2902,アリスフィーズ12世,爱丽丝菲兹12世
2903,アリスフィーズ13世,爱丽丝菲兹13世
2904,アリスフィーズ14世,爱丽丝菲兹14世
2905,禍撫分裂体,祸抚分裂体
2906,蛭蟲分裂体,蛭虫分裂体
2907,ゲシュタルト,格式塔
2908,ハイブマインド,蜂巢思维
2909,バアル・ゼブブ,巴力・西卜
2910,強欲の残影,贪婪的残影
2911,強欲の残影,贪婪的残影
2912,強欲の残影,贪婪的残影
2913,マダムラミア,拉米亚夫人
2914,嫉妬の残影,嫉妒的残影
2915,憤怒の残影,愤怒之残影
2916,暴食の残影,暴食的残影
2917,色欲の残影,色欲的残影
2918,色欲の残影,色欲的残影
2921,傲慢の残影,傲慢的残影
2922,サタナキア,萨塔妮基亚
2923,ブラッディドラゴン,血龙
2924,強欲のエヴァ,贪婪的伊娃
2925,嫉妬のエヴァ,嫉妒的伊娃
2926,怠惰のエヴァ,懒惰的伊娃
2927,七つの大罪,七宗罪
2928,パイズリ人形終異体,乳交人偶终异体
2929,アイアンメイデン終異体,铁处女终异体
2930,呪いの人形終異体,诅咒人偶终异体
2931,量産型影紬,量产型影䌷
2932,マグダ,玛格达
2933,シスエル,希斯艾尔
2934,アザゼル,阿撒兹勒
2935,グリゴリ,守望者
2936,白天狐,""
2937,妙法絡新婦,妙法络新妇
2938,全てを識る者,全知者
2939,モリガン,摩莉甘
2940,アスタロト,阿斯塔洛特
2941,リリス,莉莉丝
2942,エキドナ,厄喀德那
2943,エキドナクィーン,厄喀德那女王
2944,奉仕種族,仆从种族
2945,落とし子,眷族
2946,クトゥルフ,克苏鲁
2947,触手の眷属,触手眷属
2948,粘膜の眷属,粘膜眷属
2949,アウタージェリー,域外水母
2950,アウターワーム,域外蠕虫
2951,次元侵蝕者,次元侵蚀者
2952,フェニックス娘,凤凰娘
2953,ダークフェニックス,黑暗凤凰
2954,星喰い,星喰
2955,星喰い,星喰
2956,ヌルの眷属,黏黏的眷属
2957,ヌルの眷属,黏黏的眷属
2958,ヌルの眷属,黏黏的眷属
2959,TT,""
2960,QQ,""
2961,ヌール・コギト,努尔・科吉托
2962,グラン・アラーニェ,巨型阿拉涅
2963,白兎・蝕,白兔・蚀
2964,死神・蝕,死神・蚀
2965,第二法則,第二法则
2966,第一法則,第一法则
2967,エクス・ソニア,艾克斯・索尼娅
2968,ベリアル,贝利亚尔
2969,虚竜,虚龙
2970,虚竜,虚龙
2971,アピロ・ラゴス,阿皮洛・拉戈斯
2972,ゲイザー,凝视者
2973,インドラ,因陀罗
2974,トンベリ娘,冬贝利娘
2975,トンベリーズ娘,冬贝利群娘
2976,アバドン,亚巴顿
2977,エクスキュウビ,极・九尾
2978,ドーラドーラ,朵拉朵拉
2979,ベルゼバブ終異体,别西卜终异体
2980,メルカヴァ,灵轮
2981,フレール,弗莱尔
2982,アガリアレプト,阿加利亚雷普特
2983,ゲイザー,凝视者
2984,ベリアル,贝利亚尔
2985,魔神,""
2986,女神,""
2987,鬼神,""
2988,ワールドブレイカー,世界破坏者
2989,ジャッジメント,审判
2990,デウスエクスマキナ,机械降神
2991,カオス,混沌
2992,カオス,混沌
2993,カオス,混沌
2994,蛭蟲,蛭虫
2995,華音,华音
2996,禍撫,祸抚
2997,イデア・ルカス,伊迪亚・鲁卡斯
2998,アガリアレプト,阿加利亚雷普特
